title	group
"Photosynthesizing marine microorganisms can constitute a source of CO2 rather than a sink"	./data
"Changes in inorganic carbon uptake during the progression of a dinoflagellate bloom in a lake ecosystem"	./data
"The inorganic carbon-concentrating mechanism in cyanobacteria: Induction and ecological significance"	./data
"A mutant of Synechococcus PCC 7942 impaired in HCO3 - uptake"	./data
"Modification of topA in Synechococcus sp. PCC 7942 resulted in mutants capable of growing under low but not high concentration of CO2"	./data
"Uptake, efflux, and photosynthetic utilization of inorganic carbon by the marine eustigmatophyte Nannochloropsis sp."	./data
"Acclimation of Synechococcus strain WH7803 to ambient CO2 concentration and to elevated light intensity"	./data
"Sustained net CO2 evolution during photosynthesis by marine microorganisms"	./data
"Quantitative evaluation of the role of a putative CO2-scavenging entity in the cyanobacterial CO2-concentrating mechanism"	./data
"The genomic region of rbcLS in Synechococcus sp. PCC 7942 contains genes involved in the ability to grow under low CO2 concentration and in chlorophyll biosynthesis"	./data
"Low activation state of ribulose-1,5-bisphosphate carboxylase/oxygenase in carboxysome-defective Synechococcus mutants"	./data
"Inactivation of ccmO in Synechococcus sp. strain PCC 7942 results in a mutant requiring high levels of CO2"	./data
"High CO2 concentration alleviates the block in photosynthetic electron transport in an ndhB-inactivated mutant of Synechococcus sp. PCC 7942"	./data
"Phenotypic complementation of high CO2-requiring mutants of the cyanobacterium Synechococcus sp. strain PCC 7942 by inosine 5′-monophosphate"	./data
"A cyanobacterial gene encoding peptidyl-prolyl cis-trans isomerase"	./data
"A model for inorganic carbon fluxes and photosynthesis in cyanobacterial carboxysomes"	./data
"Physiological and molecular aspects of the inorganic carbon-concentrating mechanism in cyanobacteria"	./data
"A quantitative model for inorganic carbon fluxes and photosynthesis in cyanobacteria"	./data
"The 5'-flanking region of the gene encoding the large subunit of ribulose-1,5-bisphosphate carboxylase/oxygenase is crucial for growth of the cyanobacterium Synechococcus sp. strain PCC 7942 at the level of CO2 in air."	./data
" Inorganic carbon uptake by cyanobacteria"	./data
"Inhibition of inorganic carbon transport by oxygen in a high CO2-requiring mutant (E1) of Anacystis nidulans R2"	./data
"Transport and fixation of inorganic carbon during photosynthesis in the cells of anabaena grown under ordinary air. II. Effect of sodium concentration during growth on the induction of active trasport system for IC"	./data
"An essential role for sodium in the bicarbonate transporting system of the cyanobacterium Anabaena variabilis"	./data
"Evidence against H+-HCO3 - symport as the mechanism for HCO3 - transport in the cyanobacterium Anabaena variabilis"	./data
"The location of the transporting system for inorganic carbon and the nature of the form translocated in Chlamydomonas reinhardtii"	./data
"Photosynthesis and inorganic carbon uptake by spheroplasts isolated from the cyanobacterium Anabaena variabilis"	./data
"Photoinhibition in Spirulina platensis: Response of photosynthesis and HCO- 3 uptake capability to CO2 depleted conditions"	./data
"Uptake and efflux of inorganic carbon in Dunaliella salina"	./data
"Photosynthesis and the intracellular inorganic carbon pool in the bluegreen alga Anabaena variabilis: Response to external CO2 concentration"	./data
"Simultaneous measurement of oxygen, carbon dioxide, and water vapour exchange in intact plants"	./data
"Resolution of net dark fixation of carbon dioxide into its respiration and gross fixation components in bryophyllum daigremontianum"	./data
"Systematic errors in measurement of transpiration and photosynthesis by infrared gas analyses with varying oxygen: Nitrogen ratios in the background gas"	./data
"Specific domains of plant defensins differentially disrupt colony initiation, cell fusion and calcium homeostasis in Neurospora crassa"	./data
"Structural and functional studies of a phosphatidic acid-binding antifungal plant defensin MtDef4: Identification of an RGFRRR motif governing fungal cell entry"	./data
"The virally encoded killer proteins from Ustilago maydis"	./data
"Subcellular targeting of an evolutionarily conserved plant defensin MtDef4.2 determines the outcome of plant-pathogen interaction in transgenic Arabidopsis"	./data
"Antifungal plant defensins: Structure-activity relationships, modes of action, and biotech applications"	./data
"Can plant defensins be used to engineer durable commercially useful fungal resistance in crop plants?"	./data
"Transgenic maize plants expressing the Totivirus antifungal protein, KP4, are highly resistant to corn smut"	./data
"Structure-activity determinants in antifungal plant defensins msdef1 and mtdef4 with different modes of action against fusarium graminearum"	./data
"Sphingolipid C-9 methyltransferases are important for growth and virulence but not for sensitivity to antifungal plant defensins in Fusarium graminearum"	./data
"Gene effects for partial stripe rust resistance in six bread wheat cultivars"	./data
"The cytoplasmic localization of the catalytic site of CSLF6 supports a channeling model for the biosynthesis of mixed-linkage glucan"	./data
"Characterisation of FUT4 and FUT6 α-(1→2)-fucosyltransferases reveals that absence of root arabinogalactan fucosylation increases arabidopsis root growth salt sensitivity"	./data
"Transcription factors that directly regulate the expression of CSLA9 encoding mannan synthase in Arabidopsis thaliana"	./data
"Interview with professor Kenneth Keegstra"	./data
"Identification of an additional protein involved in mannan biosynthesis"	./data
"RNA-seq analysis of developing nasturtium seeds (Tropaeolum majus): Identification and characterization of an additional galactosyltransferase involved in xyloglucan biosynthesis"	./data
"Mutations in multiple XXT genes of arabidopsis reveal the complexity of xyloglucan biosynthesis"	./data
"Deep EST profiling of developing fenugreek endosperm to investigate galactomannan biosynthesis and its regulation"	./data
"The role of the transmembrane domain in determining the targeting of membrane proteins to either the inner envelope or thylakoid membrane"	./data
"Arabidopsis mannan synthase CSLA9 and glucan synthase CSLC4 have opposite orientations in the Golgi membrane"	./data
"Glycosyltransferases of the GT34 and GT37 Families"	./data
"Plant cell walls"	./data
"Plant cell wall polymers as precursors for biofuels"	./data
"The US department of energy great lakes bioenergy research center: Midwestern Biomass as a resource for renewable fuels"	./data
"AtCSLD2 is an integral Golgi membrane protein with its N-terminus facing the cytosol"	./data
"Arabidopsis XXT5 gene encodes a putative α-1,6-xylosyltransferase that is involved in xyloglucan biosynthesis"	./data
"Inducible expression of Pisum sativum xyloglucan fucosyltransferase in the pea root cap meristem, and effects of antisense mRNA expression on root cap cell wall structural integrity"	./data
"Physiology and metabolism 'Tear down this wall'"	./data
"Disrupting two Arabidopsis thaliana xylosyltransferase genes results in plants deficient in xyloglucan, a major primary cell wall component"	./data
"Cell-wall carbohydrates and their modification as a resource for biofuels"	./data
"A novel serine/proline-rich domain in combination with a transmembrane domain is required for the insertion of AtTic40 into the inner envelope membrane of chloroplasts"	./data
"Glycosynthase-assisted synthesis of xylo-gluco-oligosaccharide probes for α-xylosyltransferases"	./data
"A gene from the cellulose synthase-like C family encodes a β-1,4 glucan synthase"	./data
"Functional genomic analysis supports conservation of function among cellulose synthase-like a gene family members and suggests diverse roles of mannans in plants"	./data
"Biosynthesis of plant cell wall polysaccharides - a complex process"	./data
"Arabidopsis reversibly glycosylated polypeptides 1 and 2 are essential for pollen development"	./data
"Two xyloglucan xylosyltransferases catalyze the addition of multiple xylosyl residues to cellohexaose"	./data
"β-glucans - Brewer's bane, dietician's delight"	./data
"Expression of cellulose synthase-like (Csl) genes in insect cells reveals that CslA family members encode mannan synthases"	./data
"Recombinant noncellulosic plant polysaccharides"	./data
"Evolution of the general protein import pathway of plastids"	./data
"Phylogenetic profiling of the Arabidopsis thaliana proteome: what proteins distinguish plants from other organisms?"	./data
"A stromal Hsp100 protein is required for normal chloroplast development and function in arabidopsis"	./data
"The cell wall navigator database. A systems-based approach to organism-unrestricted mining of protein families involved in cell wall metabolism"	./data
"An outer envelope membrane component of the plastid protein import apparatus plays an essential role in Arabidopsis"	./data
